seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete
10,matching_id,bt,False,10000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,7,48,0.9952038369304557,414,3,48,2.7284213190639446,1.0,,,,False,548,0.017833744641393423,119,2,True
11,matching_id,bt,True,6120,False,False,1,0.8541666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,255,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,0,7,168,0.1450980392156863,30,8,168,2.7284213190639446,,,,,True,4608,0.05543641932308674,110,98,True
12,matching_id,bt,False,10000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,7,240,0.8321342925659473,299,24,240,2.7284213190639446,1.0,,,,False,465,0.01840671105310321,142,2,True
13,matching_id,bt,False,10000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,7,120,0.35251798561151076,121,9,120,2.7284213190639446,1.0,,,,False,432,0.01809499808587134,130,2,True
14,matching_id,bt,False,10000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,6,120,0.9520383693045563,381,8,120,2.7284213190639446,1.0,,,,False,1041,0.025720009114593267,143,2,True
15,matching_id,bt,False,10000,False,False,1,0.9166666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,3,2520,0.04316546762589928,8,11,2520,2.7284213190639446,0.0,,,,False,729,0.02037992444820702,129,2,True
16,matching_id,bt,False,10000,False,False,1,0.875,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,5,72,0.009592326139088728,4,5,72,2.7284213190639446,0.0,,,,False,467,0.01888769888319075,161,2,True
17,matching_id,bt,True,6408,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,267,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,0,4,72,0.9026217228464419,169,18,72,2.7284213190639446,,,,,False,852,0.021426075138151646,121,10,True
18,matching_id,bt,False,10000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,5,48,0.9664268585131894,219,11,48,2.7284213190639446,1.0,,,,False,604,0.0216286638751626,166,2,True
19,matching_id,bt,False,10000,False,False,1,0.8541666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,6,240,0.4460431654676259,178,8,240,2.7284213190639446,0.0,,,,False,389830,3.594170550815761,175,2,True
