seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete,c
10,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9995200383969284,4164,3,48,2.7284213190639446,1.0,1.0,1.0,1.0,False,650,0.0248737875372171,170,2,True,0.1
11,matching_id,bt,True,6120,False,False,1,0.8541666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,255,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,168,0.1450980392156863,30,8,168,2.7284213190639446,,,,,True,4608,0.0573887941427528,110,98,True,0.1
12,matching_id,bt,False,100000,False,False,1,0.9375,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,240,0.3059755219582433,392,81,240,2.7284213190639446,0.2476672887230072,0.2626359564939219,0.3498080614203455,0.0,False,521,0.0227900017052888,170,2,True,0.1
13,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.6352291816654667,2214,27,120,2.7284213190639446,0.6667555318581712,0.700255918106206,0.550383877159309,1.0,False,620,0.0294520938768982,224,2,True,0.1
14,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.9952003839692825,4131,8,120,2.7284213190639446,1.0,1.0,1.0,1.0,False,1113,0.0293297879397869,179,2,True,0.1
15,matching_id,bt,True,45792,True,True,0,0.9583333333333334,0.6821053297659861,2.7284213190639446,1.0,1908,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,2520,0.7856394129979035,1466,14,2520,2.7284213190639446,0.992627345844504,1.0,,,False,761,0.0220015868544578,143,6,True,0.1
16,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.6275497960163187,2610,8,72,2.7284213190639446,0.6960810450546521,0.8352527191298784,1.0,1.0,False,631,0.0265499125234782,243,2,True,0.1
17,matching_id,bt,True,6408,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,267,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.902621722846442,169,18,72,2.7284213190639446,,,,,False,852,0.0208432031795382,121,10,True,0.1
18,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.822174226061915,1831,33,48,2.7284213190639446,0.8061850173287124,0.8314139475367882,0.7471209213051824,1.0,False,750,0.0285193393938243,239,2,True,0.1
19,matching_id,bt,False,100000,True,True,0,0.9583333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,240,0.8732901367890569,1910,31,240,2.7284213190639446,0.920554518794988,0.9830454254638517,0.9793666026871402,1.0,False,230420,2.079269001726061,296,2,True,0.1
0,matching_id,bt,True,34344,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,1431,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,3144,0.9049615653389238,1273,9,3144,2.7284213190639446,1.0,1.0,,,False,849,0.0291610462591052,159,20,True,0.2
1,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9541636669066474,2967,29,48,2.7284213190639446,0.982138096507598,0.9952015355086372,1.0,1.0,False,626,0.0289058494381606,208,2,True,0.2
2,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,216,0.9692824574034076,3667,15,216,2.7284213190639446,0.977605971740869,1.0,1.0,1.0,False,1158,0.0411898409947752,298,2,True,0.2
3,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.9793616510679146,2854,18,288,2.7284213190639446,0.996534257531325,0.999360204734485,0.9990403071017274,1.0,False,5775,0.0774439605884254,235,2,True,0.2
4,matching_id,bt,False,100000,True,True,0,0.9583333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,1584,0.9628029757619392,3698,16,1584,2.7284213190639446,0.99306851506265,1.0,1.0,1.0,False,1636,0.0356500912457704,189,2,True,0.2
5,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.7741780657547396,859,63,288,2.7284213190639446,0.790989069581445,0.8592450415866922,0.9678502879078696,1.0,False,499,0.0247011571191251,177,2,True,0.2
6,matching_id,bt,False,100000,False,False,1,0.9375,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,48,0.0715142788576913,289,8,48,2.7284213190639446,0.0007997867235403,0.0,0.0,0.0,False,12118,0.1338839097879827,152,2,True,0.2
7,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,96,0.941444684425246,2491,26,96,2.7284213190639446,0.9544121567581978,0.9452975047984644,1.0,1.0,False,589,0.0263887541368603,208,2,True,0.2
8,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,24,0.9464842812574994,2113,26,24,2.7284213190639446,0.9949346840842442,0.999360204734485,1.0,1.0,False,815,0.033497919794172,237,2,True,0.2
9,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,648,0.931605471562275,3876,11,648,2.7284213190639446,1.0,1.0,1.0,1.0,False,1159,0.0380661240778863,274,2,True,0.2
10,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9995200383969284,4164,3,48,2.7284213190639446,1.0,1.0,1.0,1.0,False,617,0.0259523391723632,186,2,True,0.2
11,matching_id,bt,False,100000,False,False,1,0.9583333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,168,0.0088792896568274,30,8,168,2.7284213190639446,0.0,0.0,0.0,0.0,False,13781,0.1631704997271299,350,2,True,0.2
12,matching_id,bt,False,100000,False,False,1,0.9166666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,240,0.3059755219582433,392,81,240,2.7284213190639446,0.2476672887230072,0.2626359564939219,0.3498080614203455,0.0,False,712,0.0287364148534834,219,2,True,0.2
13,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.6352291816654667,2214,27,120,2.7284213190639446,0.6667555318581712,0.700255918106206,0.550383877159309,1.0,False,1659,0.039491503033787,215,2,True,0.2
14,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.9952003839692825,4131,8,120,2.7284213190639446,1.0,1.0,1.0,1.0,False,950,0.0342630371451377,220,2,True,0.2
15,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,2520,0.9018478521718264,3725,14,2520,2.7284213190639446,0.997067448680352,1.0,1.0,1.0,False,605,0.0303120352327823,230,2,True,0.2
16,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.6275497960163187,2610,8,72,2.7284213190639446,0.6960810450546521,0.8352527191298784,1.0,1.0,False,1127,0.035563588142395,212,2,True,0.2
17,matching_id,bt,False,100000,True,True,0,0.9583333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.8257739380849533,1720,72,72,2.7284213190639446,0.8133830978405758,0.7760716570697377,0.7428023032629558,1.0,False,1106,0.0425684447400271,306,2,True,0.2
18,matching_id,bt,False,100000,True,True,0,0.9375,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.822174226061915,1831,33,48,2.7284213190639446,0.8061850173287124,0.8314139475367882,0.7471209213051824,1.0,False,1022,0.0485461293719708,267,2,True,0.2
19,matching_id,bt,False,100000,True,True,0,0.9583333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,240,0.8732901367890569,1910,31,240,2.7284213190639446,0.920554518794988,0.9830454254638517,0.9793666026871402,1.0,False,979,0.0389383309520781,286,2,True,0.2
0,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,3144,0.9673626109911208,4009,9,3144,2.7284213190639446,1.0,1.0,1.0,1.0,False,1318,0.0449849101714789,254,2,True,0.5
1,matching_id,bt,False,100000,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9541636669066474,2967,29,48,2.7284213190639446,0.982138096507598,0.9952015355086372,1.0,1.0,False,610,0.0297794002108275,202,2,True,0.5
2,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,216,0.9692824574034076,3667,15,216,2.7284213190639446,0.977605971740869,1.0,1.0,1.0,False,1245,0.0349954548291862,190,2,True,0.5
3,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.9793616510679146,2854,18,288,2.7284213190639446,0.996534257531325,0.999360204734485,0.9990403071017274,1.0,False,1130,0.0383639414794743,235,2,True,0.5
4,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,1584,0.9628029757619392,3698,16,1584,2.7284213190639446,0.99306851506265,1.0,1.0,1.0,False,2018,0.0531275081448257,297,2,True,0.5
5,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,288,0.7741780657547396,859,63,288,2.7284213190639446,0.790989069581445,0.8592450415866922,0.9678502879078696,1.0,False,661,0.0345071204937994,258,2,True,0.5
6,matching_id,bt,False,100000,False,False,1,0.9166666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,48,0.0715142788576913,289,8,48,2.7284213190639446,0.0007997867235403,0.0,0.0,0.0,False,1804,0.0491647934541106,269,2,True,0.5
7,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,96,0.941444684425246,2491,26,96,2.7284213190639446,0.9544121567581978,0.9452975047984644,1.0,1.0,False,881,0.0418187035247683,286,2,True,0.5
8,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,24,0.9464842812574994,2113,26,24,2.7284213190639446,0.9949346840842442,0.999360204734485,1.0,1.0,False,1079,0.04127814527601,285,2,True,0.5
9,matching_id,bt,False,100000,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,648,0.931605471562275,3876,11,648,2.7284213190639446,1.0,1.0,1.0,1.0,False,1026,0.0425503668375313,303,2,True,0.5
10,matching_id,bt,False,100000,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9995200383969284,4164,3,48,2.7284213190639446,1.0,1.0,1.0,1.0,False,715,0.0365196163766086,264,2,True,0.5
11,matching_id,bt,False,100000,False,False,1,0.8958333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,168,0.0088792896568274,30,8,168,2.7284213190639446,0.0,0.0,0.0,0.0,False,19007,0.2199381603859365,230,2,True,0.5
12,matching_id,bt,False,100000,False,False,1,0.8958333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,4167,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,240,0.3059755219582433,392,81,240,2.7284213190639446,0.2476672887230072,0.2626359564939219,0.3498080614203455,0.0,False,907,0.0354654635302722,228,2,True,0.5
13,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.6352291816654667,2214,27,120,2.7284213190639446,0.6667555318581712,0.700255918106206,0.550383877159309,1.0,False,1564,0.0438412018120288,243,2,True,0.5
14,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,120,0.9952003839692825,4131,8,120,2.7284213190639446,1.0,1.0,1.0,1.0,False,1352,0.0444831592030823,237,2,True,0.5
15,matching_id,bt,False,100000,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,2520,0.9018478521718264,3725,14,2520,2.7284213190639446,0.997067448680352,1.0,1.0,1.0,False,989,0.038336653728038,227,2,True,0.5
16,matching_id,bt,False,100000,True,True,0,0.9166666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.6275497960163187,2610,8,72,2.7284213190639446,0.6960810450546521,0.8352527191298784,1.0,1.0,False,1587,0.0460242186672985,254,2,True,0.5
17,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,72,0.8257739380849533,1720,72,72,2.7284213190639446,0.8133830978405758,0.7760716570697377,0.7428023032629558,1.0,False,841,0.032036789227277,188,2,True,0.5
18,matching_id,bt,False,100000,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.822174226061915,1831,33,48,2.7284213190639446,0.8061850173287124,0.8314139475367882,0.7471209213051824,1.0,False,1018,0.0339506245218217,179,2,True,0.5
19,matching_id,bt,False,100000,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,240,0.8732901367890569,1910,31,240,2.7284213190639446,0.920554518794988,0.9830454254638517,0.9793666026871402,1.0,False,1699,0.051076918374747,272,2,True,0.5
0,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,3144,0.9673626109911208,4009,9,3144,2.7284213190639446,1.0,1.0,1.0,1.0,False,1427,0.0438989647664129,214,2,True,1.0
1,matching_id,bt,False,100000,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,48,0.9541636669066474,2967,29,48,2.7284213190639446,0.982138096507598,0.9952015355086372,1.0,1.0,False,957,0.0432552187703549,280,2,True,1.0
2,matching_id,bt,False,100000,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,4167,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,216,0.9692824574034076,3667,15,216,2.7284213190639446,0.977605971740869,1.0,1.0,1.0,False,1225,0.0402656691148877,204,2,True,1.0
