matching,count,frequency,is_train_oracle
emorynlp=Fin-R1|finqa=GLM-Z1-9B-0414|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=gemma-2-9b-it,2,0.004,False
emorynlp=glm-4-9b-chat|finqa=DeepSeek-R1-0528-Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=Qwen3-8B|meld=gemma-2-9b-it,2,0.004,False
emorynlp=GLM-Z1-9B-0414|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=gemma-2-9b-it,2,0.004,False
emorynlp=glm-4-9b-chat|finqa=Intern-S1-mini|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,2,0.004,False
emorynlp=gemma-2-9b-it|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=GLM-Z1-9B-0414,1,0.002,False
emorynlp=gemma-2-9b-it|finqa=Intern-S1-mini|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Qwen3-8B|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,0.002,False
emorynlp=DeepSeek-R1-0528-Qwen3-8B|finqa=glm-4-9b-chat|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=Qwen3-8B|meld=gemma-2-9b-it,1,0.002,False
emorynlp=gemma-2-9b-it|finqa=Intern-S1-mini|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,1,0.002,False
emorynlp=gemma-2-9b-it|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=GLM-Z1-9B-0414,1,0.002,False
emorynlp=glm-4-9b-chat|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Qwen3-8B|math500=Intern-S1-mini|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,1,0.002,False
emorynlp=gemma-2-9b-it|finqa=Intern-S1-mini|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,0.002,False
emorynlp=glm-4-9b-chat|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=Intern-S1-mini|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,1,0.002,False
emorynlp=GLM-Z1-9B-0414|finqa=gemma-2-9b-it|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,1,0.002,False
emorynlp=gemma-2-9b-it|finqa=Intern-S1-mini|humaneval=Fin-R1|korbench=DeepSeek-R1-0528-Qwen3-8B|math500=GLM-Z1-9B-0414|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=glm-4-9b-chat,1,0.002,False
emorynlp=glm-4-9b-chat|finqa=GLM-Z1-9B-0414|humaneval=Fin-R1|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=gemma-2-9b-it,1,0.002,False
emorynlp=GLM-Z1-9B-0414|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,1,0.002,False
