replicate,model,dataset,utility
0,gemma-2-9b-it,mbpp,0.03008806262230923
0,gemma-2-9b-it,medqa,-0.05852655198204937
0,gemma-2-9b-it,meld,0.024163928088150044
0,glm-4-9b-chat,emorynlp,-0.012987012987012991
0,glm-4-9b-chat,finqa,-0.095514950166113
0,glm-4-9b-chat,humaneval,0.15306122448979598
0,glm-4-9b-chat,korbench,-0.10666666666666669
0,glm-4-9b-chat,math500,-0.2980952380952383
0,glm-4-9b-chat,mbpp,0.016389432485322986
0,glm-4-9b-chat,medqa,-0.06002243829468956
0,glm-4-9b-chat,meld,0.021070945292866794
1,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.01742993848257013
1,DeepSeek-R1-0528-Qwen3-8B,finqa,0.040905315614617965
1,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.4125364431486881
1,DeepSeek-R1-0528-Qwen3-8B,korbench,0.13257142857142862
1,DeepSeek-R1-0528-Qwen3-8B,math500,0.19952380952380944
1,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.2712818003913893
1,DeepSeek-R1-0528-Qwen3-8B,medqa,0.17801047120418845
1,DeepSeek-R1-0528-Qwen3-8B,meld,-0.00889232553643915
1,Fin-R1,emorynlp,-0.004442925495557082
1,Fin-R1,finqa,0.0043604651162790775
1,Fin-R1,humaneval,0.13556851311953344
1,Fin-R1,korbench,-0.1401904761904762
1,Fin-R1,math500,-0.021428571428571463
1,Fin-R1,mbpp,0.12989236790606662
1,Fin-R1,medqa,-0.0628272251308899
1,Fin-R1,meld,0.0034796056446936285
1,GLM-Z1-9B-0414,emorynlp,-0.02631578947368418
1,GLM-Z1-9B-0414,finqa,0.034260797342192784
1,GLM-Z1-9B-0414,humaneval,-0.06268221574344035
1,GLM-Z1-9B-0414,korbench,0.12038095238095242
1,GLM-Z1-9B-0414,math500,0.19952380952380944
1,GLM-Z1-9B-0414,mbpp,0.06531311154598851
1,GLM-Z1-9B-0414,medqa,0.053851907255048626
1,GLM-Z1-9B-0414,meld,-0.05838005026097043
1,Intern-S1-mini,emorynlp,-0.01811346548188647
1,Intern-S1-mini,finqa,0.03592192691029905
1,Intern-S1-mini,humaneval,-0.17930029154518956
1,Intern-S1-mini,korbench,0.13257142857142862
1,Intern-S1-mini,math500,0.17666666666666664
1,Intern-S1-mini,mbpp,-0.1186399217221134
1,Intern-S1-mini,medqa,0.0029917726252803867
1,Intern-S1-mini,meld,-0.016624782524647164
1,Qwen2.5-Coder-7B-Instruct,emorynlp,0.003759398496240629
1,Qwen2.5-Coder-7B-Instruct,finqa,-0.05710132890365438
1,Qwen2.5-Coder-7B-Instruct,humaneval,0.25218658892128276
1,Qwen2.5-Coder-7B-Instruct,korbench,-0.13104761904761902
1,Qwen2.5-Coder-7B-Instruct,math500,-0.11285714285714288
1,Qwen2.5-Coder-7B-Instruct,mbpp,0.17685909980430548
1,Qwen2.5-Coder-7B-Instruct,medqa,-0.22139117427075544
1,Qwen2.5-Coder-7B-Instruct,meld,0.0003866228494103785
1,Qwen3-8B,emorynlp,0.02016404647983594
1,Qwen3-8B,finqa,0.07911129568106312
1,Qwen3-8B,humaneval,0.05393586005830897
1,Qwen3-8B,korbench,0.09599999999999997
1,Qwen3-8B,math500,0.18047619047619035
1,Qwen3-8B,mbpp,-0.05601761252446169
1,Qwen3-8B,medqa,0.11219147344801805
1,Qwen3-8B,meld,0.0019331142470520035
1,gemma-2-9b-it,emorynlp,0.022898154477101862
1,gemma-2-9b-it,finqa,-0.025539867109634518
1,gemma-2-9b-it,humaneval,0.05393586005830897
1,gemma-2-9b-it,korbench,-0.11276190476190473
1,gemma-2-9b-it,math500,-0.3261904761904763
1,gemma-2-9b-it,mbpp,0.020303326810176214
1,gemma-2-9b-it,medqa,-0.013462976813762073
1,gemma-2-9b-it,meld,0.018944519621109657
1,glm-4-9b-chat,emorynlp,-0.01537935748462066
1,glm-4-9b-chat,finqa,-0.11191860465116277
1,glm-4-9b-chat,humaneval,0.1588921282798833
1,glm-4-9b-chat,korbench,-0.09752380952380946
1,glm-4-9b-chat,math500,-0.2957142857142858
1,glm-4-9b-chat,mbpp,0.053571428571428714
1,glm-4-9b-chat,medqa,-0.04936424831712782
1,glm-4-9b-chat,meld,0.05915329595979124
2,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.020847573479152448
2,DeepSeek-R1-0528-Qwen3-8B,finqa,0.04754983388704315
2,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.4067055393586005
2,DeepSeek-R1-0528-Qwen3-8B,korbench,0.1293333333333333
2,DeepSeek-R1-0528-Qwen3-8B,math500,0.20857142857142852
2,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.25293542074363984
2,DeepSeek-R1-0528-Qwen3-8B,medqa,0.16398653702318633
2,DeepSeek-R1-0528-Qwen3-8B,meld,-0.019717765319930414
2,Fin-R1,emorynlp,0.05092276144907726
2,Fin-R1,finqa,0.01100498338870437
2,Fin-R1,humaneval,0.1413994169096211
2,Fin-R1,korbench,-0.1312380952380952
2,Fin-R1,math500,-0.03142857142857147
2,Fin-R1,mbpp,0.12671232876712335
2,Fin-R1,medqa,-0.07535527299925204
2,Fin-R1,meld,-0.024357239512855178
2,GLM-Z1-9B-0414,emorynlp,-0.050239234449760806
2,GLM-Z1-9B-0414,finqa,0.012666112956810638
2,GLM-Z1-9B-0414,humaneval,0.013119533527696903
2,GLM-Z1-9B-0414,korbench,0.09123809523809523
2,GLM-Z1-9B-0414,math500,0.22000000000000008
2,GLM-Z1-9B-0414,mbpp,0.08170254403131116
2,GLM-Z1-9B-0414,medqa,0.02486910994764402
2,GLM-Z1-9B-0414,meld,-0.03672917069398807
2,Intern-S1-mini,emorynlp,-0.001025290498974707
2,Intern-S1-mini,finqa,0.049210963455149526
2,Intern-S1-mini,humaneval,-0.16180758017492697
2,Intern-S1-mini,korbench,0.16285714285714292
2,Intern-S1-mini,math500,0.18571428571428572
2,Intern-S1-mini,mbpp,-0.19814090019569475
2,Intern-S1-mini,medqa,0.0413238593866867
2,Intern-S1-mini,meld,-0.00889232553643915
2,Qwen2.5-Coder-7B-Instruct,emorynlp,-0.01196172248803834
2,Qwen2.5-Coder-7B-Instruct,finqa,-0.043812292358803906
2,Qwen2.5-Coder-7B-Instruct,humaneval,0.21137026239067058
2,Qwen2.5-Coder-7B-Instruct,korbench,-0.11599999999999994
2,Qwen2.5-Coder-7B-Instruct,math500,-0.14952380952380961
2,Qwen2.5-Coder-7B-Instruct,mbpp,0.20499021526418781
2,Qwen2.5-Coder-7B-Instruct,medqa,-0.22643979057591623
2,Qwen2.5-Coder-7B-Instruct,meld,0.018944519621109657
2,Qwen3-8B,emorynlp,-0.001025290498974707
2,Qwen3-8B,finqa,0.08243355481727577
2,Qwen3-8B,humaneval,0.07142857142857151
2,Qwen3-8B,korbench,0.1003809523809524
2,Qwen3-8B,math500,0.18952380952380954
2,Qwen3-8B,mbpp,-0.03180039138943247
2,Qwen3-8B,medqa,0.14753178758414365
2,Qwen3-8B,meld,0.01739802822346803
2,gemma-2-9b-it,emorynlp,-0.01196172248803834
2,gemma-2-9b-it,finqa,-0.04049003322259126
2,gemma-2-9b-it,humaneval,-0.03352769679300294
2,gemma-2-9b-it,korbench,-0.14495238095238094
2,gemma-2-9b-it,math500,-0.3285714285714285
2,gemma-2-9b-it,mbpp,0.03669275929549909
2,gemma-2-9b-it,medqa,-0.03047868362004491
2,gemma-2-9b-it,meld,0.009665571235260018
2,glm-4-9b-chat,emorynlp,0.004442925495557082
2,glm-4-9b-chat,finqa,-0.11856312292358795
2,glm-4-9b-chat,humaneval,0.16472303206997096
2,glm-4-9b-chat,korbench,-0.0916190476190476
2,glm-4-9b-chat,math500,-0.29428571428571426
2,glm-4-9b-chat,mbpp,0.03277886497064586
2,glm-4-9b-chat,medqa,-0.04543754674644729
2,glm-4-9b-chat,meld,0.04368838198337521
3,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.017429938482570073
3,DeepSeek-R1-0528-Qwen3-8B,finqa,0.04194352159468451
3,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.4008746355685131
3,DeepSeek-R1-0528-Qwen3-8B,korbench,0.12361904761904763
3,DeepSeek-R1-0528-Qwen3-8B,math500,0.20047619047619047
3,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.2614970645792563
3,DeepSeek-R1-0528-Qwen3-8B,medqa,0.1763275991024681
3,DeepSeek-R1-0528-Qwen3-8B,meld,0.0003866228494103785
3,Fin-R1,emorynlp,-0.03998632946001368
3,Fin-R1,finqa,0.04526578073089704
3,Fin-R1,humaneval,0.12390670553935856
3,Fin-R1,korbench,-0.14761904761904754
3,Fin-R1,math500,-0.0357142857142857
3,Fin-R1,mbpp,0.10249510763209391
3,Fin-R1,medqa,-0.06002243829468967
3,Fin-R1,meld,-0.0011598685482312465
3,GLM-Z1-9B-0414,emorynlp,-0.020847573479152393
3,GLM-Z1-9B-0414,finqa,0.003737541528239241
3,GLM-Z1-9B-0414,humaneval,0.007288629737609353
3,GLM-Z1-9B-0414,korbench,0.10685714285714293
3,GLM-Z1-9B-0414,math500,0.21571428571428586
3,GLM-Z1-9B-0414,mbpp,0.05748532289628183
3,GLM-Z1-9B-0414,medqa,0.06862378459237095
3,GLM-Z1-9B-0414,meld,-0.0769379470326697
3,Intern-S1-mini,emorynlp,0.00649350649350644
3,Intern-S1-mini,finqa,0.0303156146179403
3,Intern-S1-mini,humaneval,-0.24927113702623904
3,Intern-S1-mini,korbench,0.16476190476190483
3,Intern-S1-mini,math500,0.15095238095238095
3,Intern-S1-mini,mbpp,-0.14016634050880633
3,Intern-S1-mini,medqa,0.03272251308900531
3,Intern-S1-mini,meld,-0.02590373091049686
3,Qwen2.5-Coder-7B-Instruct,emorynlp,-0.018113465481886526
3,Qwen2.5-Coder-7B-Instruct,finqa,-0.031146179401993268
3,Qwen2.5-Coder-7B-Instruct,humaneval,0.24052478134110788
3,Qwen2.5-Coder-7B-Instruct,korbench,-0.13238095238095232
3,Qwen2.5-Coder-7B-Instruct,math500,-0.1499999999999999
3,Qwen2.5-Coder-7B-Instruct,mbpp,0.20621330724070452
3,Qwen2.5-Coder-7B-Instruct,medqa,-0.22307404637247563
3,Qwen2.5-Coder-7B-Instruct,meld,0.02667697660931767
3,Qwen3-8B,emorynlp,0.00649350649350644
3,Qwen3-8B,finqa,0.07184385382059799
3,Qwen3-8B,humaneval,0.042274052478134094
3,Qwen3-8B,korbench,0.11142857142857154
3,Qwen3-8B,math500,0.17761904761904768
3,Qwen3-8B,mbpp,-0.011007827788649727
3,Qwen3-8B,medqa,0.12696335078534027
3,Qwen3-8B,meld,0.02667697660931767
3,gemma-2-9b-it,emorynlp,0.02563226247436773
3,gemma-2-9b-it,finqa,-0.059385382059800595
3,gemma-2-9b-it,humaneval,0.07725947521865884
3,gemma-2-9b-it,korbench,-0.11866666666666659
3,gemma-2-9b-it,math500,-0.31000000000000005
3,gemma-2-9b-it,mbpp,0.010518590998042976
3,gemma-2-9b-it,medqa,-0.0390800299177263
3,gemma-2-9b-it,meld,0.02049101101875117
3,glm-4-9b-chat,emorynlp,0.022898154477101917
3,glm-4-9b-chat,finqa,-0.10257475083056466
3,glm-4-9b-chat,humaneval,0.1588921282798833
3,glm-4-9b-chat,korbench,-0.10799999999999998
3,glm-4-9b-chat,math500,-0.24904761904761907
3,glm-4-9b-chat,mbpp,0.03595890410958902
3,glm-4-9b-chat,medqa,-0.08246073298429324
3,glm-4-9b-chat,meld,0.02976995940460081
4,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.005809979494190043
4,DeepSeek-R1-0528-Qwen3-8B,finqa,0.046511627906976716
4,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.412536443148688
4,DeepSeek-R1-0528-Qwen3-8B,korbench,0.12133333333333318
4,DeepSeek-R1-0528-Qwen3-8B,math500,0.21142857142857152
4,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.2862035225048924
4,DeepSeek-R1-0528-Qwen3-8B,medqa,0.16866118175018685
4,DeepSeek-R1-0528-Qwen3-8B,meld,0.015078291127005539
4,Fin-R1,emorynlp,0.00034176349965830966
4,Fin-R1,finqa,0.019933554817275656
4,Fin-R1,humaneval,0.13556851311953366
4,Fin-R1,korbench,-0.16361904761904766
4,Fin-R1,math500,-0.020952380952380945
4,Fin-R1,mbpp,0.12084148727984345
4,Fin-R1,medqa,-0.05871353777112942
4,Fin-R1,meld,-0.034409433597525574
4,GLM-Z1-9B-0414,emorynlp,-0.007860560492139401
4,GLM-Z1-9B-0414,finqa,0.018272425249169277
4,GLM-Z1-9B-0414,humaneval,-0.06268221574344002
4,GLM-Z1-9B-0414,korbench,0.11676190476190468
4,GLM-Z1-9B-0414,math500,0.21523809523809523
4,GLM-Z1-9B-0414,mbpp,0.03864970645792565
4,GLM-Z1-9B-0414,medqa,0.04151084517576653
4,GLM-Z1-9B-0414,meld,-0.052967330369224686
4,Intern-S1-mini,emorynlp,-0.026999316473000634
4,Intern-S1-mini,finqa,0.023255813953488302
4,Intern-S1-mini,humaneval,-0.17930029154518934
4,Intern-S1-mini,korbench,0.15333333333333327
4,Intern-S1-mini,math500,0.15428571428571436
4,Intern-S1-mini,mbpp,-0.1648727984344422
4,Intern-S1-mini,medqa,0.023560209424083656
4,Intern-S1-mini,meld,-0.0003866228494102675
4,Qwen2.5-Coder-7B-Instruct,emorynlp,-0.03246753246753248
4,Qwen2.5-Coder-7B-Instruct,finqa,-0.039867109634551645
4,Qwen2.5-Coder-7B-Instruct,humaneval,0.27551020408163285
4,Qwen2.5-Coder-7B-Instruct,korbench,-0.1194285714285715
4,Qwen2.5-Coder-7B-Instruct,math500,-0.1390476190476191
4,Qwen2.5-Coder-7B-Instruct,mbpp,0.21868884540117417
4,Qwen2.5-Coder-7B-Instruct,medqa,-0.21428571428571425
4,Qwen2.5-Coder-7B-Instruct,meld,0.0042528513435143855
4,Qwen3-8B,emorynlp,0.03588516746411491
4,Qwen3-8B,finqa,0.08305647840531549
4,Qwen3-8B,humaneval,0.0072886297376095754
4,Qwen3-8B,korbench,0.10304761904761905
4,Qwen3-8B,math500,0.19999999999999996
4,Qwen3-8B,mbpp,-0.016144814090019444
4,Qwen3-8B,medqa,0.1477187733732236
4,Qwen3-8B,meld,0.0243572395128554
4,gemma-2-9b-it,emorynlp,0.005809979494190043
4,gemma-2-9b-it,finqa,-0.03322259136212624
4,gemma-2-9b-it,humaneval,0.042274052478134205
4,gemma-2-9b-it,korbench,-0.1179047619047619
4,gemma-2-9b-it,math500,-0.3028571428571428
4,gemma-2-9b-it,mbpp,0.042563600782778876
4,gemma-2-9b-it,medqa,-0.024308152580403974
4,gemma-2-9b-it,meld,0.0119853083317224
4,glm-4-9b-chat,emorynlp,0.019480519480519543
4,glm-4-9b-chat,finqa,-0.11794019933554822
4,glm-4-9b-chat,humaneval,0.19387755102040827
4,glm-4-9b-chat,korbench,-0.09352380952380956
4,glm-4-9b-chat,math500,-0.3180952380952381
4,glm-4-9b-chat,mbpp,0.046477495107632216
4,glm-4-9b-chat,medqa,-0.08414360508601348
4,glm-4-9b-chat,meld,0.03208969650106319
5,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.011961722488038229
5,DeepSeek-R1-0528-Qwen3-8B,finqa,0.05357142857142838
5,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.4752186588921282
5,DeepSeek-R1-0528-Qwen3-8B,korbench,0.13333333333333336
5,DeepSeek-R1-0528-Qwen3-8B,math500,0.1823809523809523
5,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.24510763209393355
5,DeepSeek-R1-0528-Qwen3-8B,medqa,0.16174270755422604
5,DeepSeek-R1-0528-Qwen3-8B,meld,0.006379277015271745
5,Fin-R1,emorynlp,0.02563226247436773
5,Fin-R1,finqa,0.022009966777408407
5,Fin-R1,humaneval,0.20116618075801762
5,Fin-R1,korbench,-0.13638095238095244
5,Fin-R1,math500,0.02238095238095239
5,Fin-R1,mbpp,0.113013698630137
5,Fin-R1,medqa,-0.07011967090501114
5,Fin-R1,meld,0.012565242605838023
5,GLM-Z1-9B-0414,emorynlp,-0.00991114149008887
5,GLM-Z1-9B-0414,finqa,0.008720930232557933
5,GLM-Z1-9B-0414,humaneval,-0.06705539358600576
5,GLM-Z1-9B-0414,korbench,0.09980952380952368
5,GLM-Z1-9B-0414,math500,0.19761904761904758
5,GLM-Z1-9B-0414,mbpp,0.08561643835616439
5,GLM-Z1-9B-0414,medqa,0.06451009723261036
5,GLM-Z1-9B-0414,meld,-0.07558476705973316
5,Intern-S1-mini,emorynlp,0.003759398496240518
5,Intern-S1-mini,finqa,0.04028239202657791
5,Intern-S1-mini,humaneval,-0.14868804664723034
5,Intern-S1-mini,korbench,0.15009523809523811
5,Intern-S1-mini,math500,0.16333333333333333
5,Intern-S1-mini,mbpp,-0.15313111545988262
5,Intern-S1-mini,medqa,0.049551234106207986
5,Intern-S1-mini,meld,-0.03846897351633477
5,Qwen2.5-Coder-7B-Instruct,emorynlp,-0.04818865345181139
5,Qwen2.5-Coder-7B-Instruct,finqa,-0.02117940199335555
5,Qwen2.5-Coder-7B-Instruct,humaneval,0.24781341107871724
5,Qwen2.5-Coder-7B-Instruct,korbench,-0.14552380952380956
5,Qwen2.5-Coder-7B-Instruct,math500,-0.14142857142857146
5,Qwen2.5-Coder-7B-Instruct,mbpp,0.19911937377690792
5,Qwen2.5-Coder-7B-Instruct,medqa,-0.21671652954375453
5,Qwen2.5-Coder-7B-Instruct,meld,0.0017398028223468698
5,Qwen3-8B,emorynlp,0.02563226247436773
5,Qwen3-8B,finqa,0.07516611295681042
5,Qwen3-8B,humaneval,0.03790087463556857
5,Qwen3-8B,korbench,0.11809523809523798
5,Qwen3-8B,math500,0.1785714285714286
5,Qwen3-8B,mbpp,-0.06311154598825841
5,Qwen3-8B,medqa,0.13332086761406137
5,Qwen3-8B,meld,0.015658225401121273
5,gemma-2-9b-it,emorynlp,0.00649350649350644
5,gemma-2-9b-it,finqa,-0.0427740863787377
5,gemma-2-9b-it,humaneval,0.026239067055393583
5,gemma-2-9b-it,korbench,-0.12723809523809526
5,gemma-2-9b-it,math500,-0.3280952380952381
5,gemma-2-9b-it,mbpp,0.02690802348336596
5,gemma-2-9b-it,medqa,-0.046185489902767274
5,gemma-2-9b-it,meld,0.035762613570462065
5,glm-4-9b-chat,emorynlp,-0.015379357484620715
5,glm-4-9b-chat,finqa,-0.13579734219269124
5,glm-4-9b-chat,humaneval,0.17784256559766765
5,glm-4-9b-chat,korbench,-0.09219047619047621
5,glm-4-9b-chat,math500,-0.27476190476190476
5,glm-4-9b-chat,mbpp,0.03669275929549898
5,glm-4-9b-chat,medqa,-0.07610321615557203
5,glm-4-9b-chat,meld,0.041948579161028565
6,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.0030758714969241208
6,DeepSeek-R1-0528-Qwen3-8B,finqa,0.0535714285714286
6,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.4271137026239068
6,DeepSeek-R1-0528-Qwen3-8B,korbench,0.13942857142857146
6,DeepSeek-R1-0528-Qwen3-8B,math500,0.19904761904761892
6,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.2668786692759297
6,DeepSeek-R1-0528-Qwen3-8B,medqa,0.18137621540762894
6,DeepSeek-R1-0528-Qwen3-8B,meld,0.012371931181132778
6,Fin-R1,emorynlp,-0.016062884483937112
6,Fin-R1,finqa,0.033637873754152725
6,Fin-R1,humaneval,0.2142857142857143
6,Fin-R1,korbench,-0.15009523809523806
6,Fin-R1,math500,-0.02571428571428591
6,Fin-R1,mbpp,0.10102739726027399
6,Fin-R1,medqa,-0.04749439042632764
6,Fin-R1,meld,-0.05567369031509767
6,GLM-Z1-9B-0414,emorynlp,-0.005126452494873479
6,GLM-Z1-9B-0414,finqa,0.03696013289036537
6,GLM-Z1-9B-0414,humaneval,-0.05393586005830908
6,GLM-Z1-9B-0414,korbench,0.10590476190476189
6,GLM-Z1-9B-0414,math500,0.218095238095238
6,GLM-Z1-9B-0414,mbpp,0.05601761252446169
6,GLM-Z1-9B-0414,medqa,0.03178758414360505
6,GLM-Z1-9B-0414,meld,-0.026290353759907292
6,Intern-S1-mini,emorynlp,-0.021531100478468845
6,Intern-S1-mini,finqa,0.028654485049834033
6,Intern-S1-mini,humaneval,-0.19387755102040827
6,Intern-S1-mini,korbench,0.16838095238095235
6,Intern-S1-mini,math500,0.16857142857142837
6,Intern-S1-mini,mbpp,-0.1435909980430528
6,Intern-S1-mini,medqa,0.052729992520568314
6,Intern-S1-mini,meld,0.003092982795283139
6,Qwen2.5-Coder-7B-Instruct,emorynlp,-0.02699931647300069
6,Qwen2.5-Coder-7B-Instruct,finqa,-0.05440199335548168
6,Qwen2.5-Coder-7B-Instruct,humaneval,0.23760932944606405
6,Qwen2.5-Coder-7B-Instruct,korbench,-0.1272380952380952
6,Qwen2.5-Coder-7B-Instruct,math500,-0.14000000000000012
6,Qwen2.5-Coder-7B-Instruct,mbpp,0.2106164383561644
6,Qwen2.5-Coder-7B-Instruct,medqa,-0.2195213163799552
6,Qwen2.5-Coder-7B-Instruct,meld,-0.020104388169340903
6,Qwen3-8B,emorynlp,0.00854408749145591
6,Qwen3-8B,finqa,0.07350498338870437
6,Qwen3-8B,humaneval,0.06268221574344024
6,Qwen3-8B,korbench,0.08609523809523811
6,Qwen3-8B,math500,0.1799999999999996
6,Qwen3-8B,mbpp,-0.0535714285714286
6,Qwen3-8B,medqa,0.1350037397157815
6,Qwen3-8B,meld,0.027836845157548806
6,gemma-2-9b-it,emorynlp,0.022214627477785354
6,gemma-2-9b-it,finqa,-0.02948504983388711
6,gemma-2-9b-it,humaneval,0.004373177842565523
6,gemma-2-9b-it,korbench,-0.1333333333333333
6,gemma-2-9b-it,math500,-0.34571428571428586
6,gemma-2-9b-it,mbpp,0.0286203522504892
6,gemma-2-9b-it,medqa,-0.06394913986537021
6,gemma-2-9b-it,meld,0.012371931181132778
6,glm-4-9b-chat,emorynlp,0.0358851674641148
6,glm-4-9b-chat,finqa,-0.1424418604651163
6,glm-4-9b-chat,humaneval,0.15597667638483959
6,glm-4-9b-chat,korbench,-0.08914285714285713
6,glm-4-9b-chat,math500,-0.25428571428571434
6,glm-4-9b-chat,mbpp,0.06775929549902149
6,glm-4-9b-chat,medqa,-0.06993268511593131
6,glm-4-9b-chat,meld,0.04639474192924797
7,DeepSeek-R1-0528-Qwen3-8B,emorynlp,0.04032809295967188
7,DeepSeek-R1-0528-Qwen3-8B,finqa,0.034260797342192784
7,DeepSeek-R1-0528-Qwen3-8B,humaneval,-0.5058309037900875
7,DeepSeek-R1-0528-Qwen3-8B,korbench,0.13428571428571423
7,DeepSeek-R1-0528-Qwen3-8B,math500,0.20238095238095244
7,DeepSeek-R1-0528-Qwen3-8B,mbpp,-0.2526908023483366
7,DeepSeek-R1-0528-Qwen3-8B,medqa,0.1853029169783097
7,DeepSeek-R1-0528-Qwen3-8B,meld,0.0050260970423352536
7,Fin-R1,emorynlp,-0.041695146958304896
7,Fin-R1,finqa,0.022632890365448577
7,Fin-R1,humaneval,0.18221574344023306
7,Fin-R1,korbench,-0.1308571428571429
7,Fin-R1,math500,-0.0071428571428571175
7,Fin-R1,mbpp,0.125
7,Fin-R1,medqa,-0.05553477935676865
7,Fin-R1,meld,-0.028996713705779942
7,GLM-Z1-9B-0414,emorynlp,-0.017088174982911875
7,GLM-Z1-9B-0414,finqa,0.0010382059800664312
7,GLM-Z1-9B-0414,humaneval,0.12390670553935867
7,GLM-Z1-9B-0414,korbench,0.12057142857142861
7,GLM-Z1-9B-0414,math500,0.20238095238095244
7,GLM-Z1-9B-0414,mbpp,0.048679060665362095
7,GLM-Z1-9B-0414,medqa,0.03122662677636512
7,GLM-Z1-9B-0414,meld,-0.07539145563502792
7,Intern-S1-mini,emorynlp,-0.03075871496924132
7,Intern-S1-mini,finqa,0.034260797342192784
7,Intern-S1-mini,humaneval,-0.24927113702623904
7,Intern-S1-mini,korbench,0.18609523809523804
7,Intern-S1-mini,math500,0.13761904761904764
7,Intern-S1-mini,mbpp,-0.15680039138943247
7,Intern-S1-mini,medqa,0.02374719521316393
7,Intern-S1-mini,meld,-0.0073458341387974135
7,Qwen2.5-Coder-7B-Instruct,emorynlp,0.002050580997949414
7,Qwen2.5-Coder-7B-Instruct,finqa,-0.012250830564784043
7,Qwen2.5-Coder-7B-Instruct,humaneval,0.18221574344023306
7,Qwen2.5-Coder-7B-Instruct,korbench,-0.1476190476190476
7,Qwen2.5-Coder-7B-Instruct,math500,-0.12142857142857133
