seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k
10,p2etg,bt,False,200000,False,False,1,0.8571428571428571,0.6416220281818223,5.132976225454579,0.8599918618900525,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,58,127232.0,0.174496644295302,72,60,127232.0,5.252387981340019,0.18352941176470589,0.1989795918367347,0.23214285714285715,0.3482142857142857
11,p2etg,bt,False,200000,False,False,2,0.84375,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,4,66,,0.0,0,34,,5.151746255336248,0.0,0.0,0.0,0.0
12,p2etg,bt,False,200000,False,False,1,0.859375,0.6565484976675023,5.252387981340019,1.0108427567291962,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,5,58,18816.0,0.28635346756152125,34,36,18816.0,5.252387981340019,0.30117647058823527,0.29081632653061223,0.21726190476190477,0.17857142857142858
13,p2etg,bt,False,200000,False,False,2,0.8482142857142857,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,61,45696.0,0.015659955257270694,5,48,45696.0,5.252387981340019,0.01647058823529412,0.017857142857142856,0.005952380952380952,0.0
14,p2etg,bt,False,200000,False,False,2,0.8616071428571429,0.6454877689225631,5.163902151380505,0.8990600722606518,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,56,48384.0,0.013422818791946308,4,37,48384.0,5.252387981340019,0.01411764705882353,0.015306122448979591,0.005952380952380952,0.0
15,p2etg,bt,False,200000,False,False,1,0.8549107142857143,0.637761497084242,5.102091976673936,0.8209763015672957,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,5,60,,0.0,0,23,,5.252387981340019,0.0,0.0,0.0,0.0
16,p2etg,bt,False,200000,False,False,1,0.8526785714285714,0.6565484976675023,5.252387981340019,1.0108427567291962,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,6,60,,0.0,0,51,,5.252387981340019,0.0,0.0,0.0,0.0
17,p2etg,bt,False,200000,False,False,1,0.8459821428571429,0.6565484976675023,5.252387981340019,1.0108427567291962,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,5,64,,0.0,0,27,,5.252387981340019,0.0,0.0,0.0,0.0
18,p2etg,bt,False,200000,False,False,2,0.84375,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,5,65,,0.0,0,26,,5.132976225454579,0.0,0.0,0.0,0.0
19,p2etg,bt,False,200000,False,False,1,0.8504464285714286,0.637761497084242,5.102091976673936,0.8209763015672957,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,6,61,,0.0,0,34,,5.133017902599862,0.0,0.0,0.0,0.0
20,p2etg,bt,False,200000,False,False,2,0.8571428571428571,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,6,58,5824.0,0.3221476510067114,75,29,5824.0,5.221462055414093,0.31529411764705884,0.30612244897959184,0.2261904761904762,0.0
21,p2etg,bt,False,200000,False,False,1,0.8415178571428571,0.6416220281818223,5.132976225454579,0.8599918618900525,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,65,4480.0,0.024608501118568233,4,34,4480.0,5.252387981340019,0.01647058823529412,0.017857142857142856,0.0,0.0
22,p2etg,bt,False,200000,True,True,0,0.8638392857142857,0.6526827569267616,5.221462055414093,0.971774546358597,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,6,55,150976.0,0.24161073825503357,65,20,150976.0,5.252387981340019,0.2541176470588235,0.2755102040816326,0.32142857142857145,0.48214285714285715
23,p2etg,bt,False,200000,False,False,2,0.8504464285714286,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,61,,0.0,0,75,,5.252387981340019,0.0,0.0,0.0,0.0
24,p2etg,bt,False,200000,False,False,2,0.8571428571428571,0.6454877689225631,5.163902151380505,0.8990600722606518,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,58,,0.0,0,54,,5.252387981340019,0.0,0.0,0.0,0.0
25,p2etg,bt,False,200000,True,True,0,0.8348214285714286,0.6526827569267616,5.221462055414093,0.971774546358597,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,6,68,15680.0,0.31767337807606266,83,32,15680.0,5.252387981340019,0.3341176470588235,0.31887755102040816,0.2767857142857143,0.4017857142857143
26,p2etg,bt,False,200000,False,False,1,0.859375,0.6565484976675023,5.252387981340019,1.0108427567291962,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,5,58,,0.0,0,23,,5.252387981340019,0.0,0.0,0.0,0.0
27,p2etg,bt,False,200000,False,False,2,0.8549107142857143,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,58,,0.0,0,21,,5.252387981340019,0.0,0.0,0.0,0.0
28,p2etg,bt,False,200000,False,False,2,0.8638392857142857,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,6,55,,0.0,0,24,,5.252387981340019,0.0,0.0,0.0,0.0
29,p2etg,bt,False,200000,False,False,3,0.8482142857142857,0.6270665090800435,5.016532072640348,0.7128898908942924,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,5,63,,0.0,0,22,,5.219733952904,0.0,0.0,0.0,0.0
