seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k
10,p2etg,bt,False,200000,True,True,0,0.84375,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,68,61824,0.5570469798657718,231,23,61824,5.382632987342154,0.5858823529411765,0.6352040816326531,0.7410714285714286,1.0
11,p2etg,bt,False,200000,True,True,0,0.8415178571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,69,43456,0.7740492170022372,327,13,43456,5.460637135425042,0.8141176470588235,0.8826530612244898,0.9851190476190477,1.0
12,p2etg,bt,False,200000,True,True,0,0.8415178571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,70,2240,0.9149888143176734,332,21,2240,5.501612253689841,0.9270588235294117,0.9260204081632653,0.9880952380952381,1.0
13,p2etg,bt,False,200000,True,True,0,0.8392857142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,0,72,51072,0.7427293064876958,330,13,51072,5.382632987342154,0.7811764705882352,0.8469387755102041,0.9880952380952381,1.0
14,p2etg,bt,False,200000,True,True,0,0.8504464285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,66,12992,0.9149888143176734,355,20,12992,5.501612253689841,0.9623529411764706,0.9846938775510204,1.0,1.0
15,p2etg,bt,False,200000,True,True,0,0.828125,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,75,16576,0.7136465324384788,251,26,16576,5.397612253689841,0.7505882352941177,0.7780612244897959,0.7797619047619048,1.0
16,p2etg,bt,False,200000,True,True,0,0.8348214285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,73,15232,0.7651006711409396,318,20,15232,5.382632987342154,0.8047058823529412,0.8698979591836735,0.9940476190476191,1.0
17,p2etg,bt,False,200000,True,True,0,0.8392857142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,70,15232,0.825503355704698,262,24,15232,5.3962646602453095,0.8682352941176471,0.8979591836734694,0.8809523809523809,0.8214285714285714
18,p2etg,bt,False,200000,True,True,0,0.8370535714285714,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,71,17024,0.843400447427293,367,32,17024,5.5905583952675615,0.8870588235294118,0.9464285714285714,1.0,1.0
19,p2etg,bt,False,200000,True,True,0,0.8482142857142857,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,67,12096,0.941834451901566,421,6,12096,5.5905583952675615,0.9905882352941177,1.0,1.0,1.0
