seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k
10,p2etg,replay,False,200000,False,False,2,0.40401785714285715,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,260,,0.0,0,62,,5.252387981340019,0.0,0.0,0.0,0.0
11,p2etg,replay,False,200000,False,False,2,0.3950892857142857,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,264,,0.0,0,68,,5.207902151380504,0.0,0.0,0.0,0.0
12,p2etg,replay,False,200000,False,False,2,0.38169642857142855,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,271,54656.0,0.008948545861297539,4,68,54656.0,5.252387981340019,0.009411764705882352,0.01020408163265306,0.011904761904761904,0.0
13,p2etg,replay,False,200000,False,False,2,0.4107142857142857,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,257,,0.0,0,68,,5.243804985388602,0.0,0.0,0.0,0.0
14,p2etg,replay,False,200000,False,False,1,0.38392857142857145,0.6416220281818223,5.132976225454579,0.8599918618900525,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,269,,0.0,0,94,,5.176976225454579,0.0,0.0,0.0,0.0
15,p2etg,replay,False,200000,False,False,4,0.4017857142857143,0.6384056812729088,5.10724545018327,0.82748659935706,447,bbh=Llama-3.1-8B-Instruct|finqa=Fin-R1|korbench=NVIDIA-Nemotron-Nano-9B-v2|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Qwen2.5-Coder-7B-Instruct,6,262,,0.0,0,94,,5.252387981340019,0.0,0.0,0.0,0.0
16,p2etg,replay,False,200000,False,False,2,0.4174107142857143,0.6471220281818224,5.176976225454579,0.9155763336508577,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=gemma-2-9b-it|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=Llama-3.1-8B-Instruct,7,254,,0.0,0,61,,5.207902151380504,0.0,0.0,0.0,0.0
17,p2etg,replay,False,200000,False,False,2,0.4017857142857143,0.6340253495193543,5.072202796154834,0.7832177945100776,447,bbh=Llama-3.1-8B-Instruct|finqa=Fin-R1|korbench=DeepSeek-R1-0528-Qwen3-8B|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Qwen2.5-Coder-7B-Instruct,7,261,139328.0,0.12527964205816555,25,105,139328.0,5.221462055414093,0.13176470588235295,0.14285714285714285,0.16666666666666666,0.25
18,p2etg,replay,False,200000,False,False,2,0.39955357142857145,0.6232007683393027,4.985606146714422,0.6738216805236932,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,262,,0.0,0,121,,5.235518416122628,0.0,0.0,0.0,0.0
19,p2etg,replay,False,200000,False,False,3,0.42410714285714285,0.6270665090800435,5.016532072640348,0.7128898908942924,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,251,,0.0,0,66,,5.163902151380505,0.0,0.0,0.0,0.0
20,p2etg,replay,False,200000,False,False,2,0.38392857142857145,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,269,,0.0,0,63,,5.252387981340019,0.0,0.0,0.0,0.0
21,p2etg,replay,False,200000,False,False,3,0.4107142857142857,0.6270665090800435,5.016532072640348,0.7128898908942924,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Llama-3.1-8B-UltraMedical|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,257,,0.0,0,75,,5.252387981340019,0.0,0.0,0.0,0.0
22,p2etg,replay,False,200000,True,True,0,0.41964285714285715,0.6526827569267616,5.221462055414093,0.971774546358597,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,6,254,103040.0,0.23937360178970918,54,100,103040.0,5.252387981340019,0.25176470588235295,0.2729591836734694,0.31845238095238093,0.47767857142857145
23,p2etg,replay,False,200000,False,False,1,0.42857142857142855,0.6416220281818223,5.132976225454579,0.8599918618900525,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,7,249,,0.0,0,43,,5.165716966195319,0.0,0.0,0.0,0.0
24,p2etg,replay,False,200000,False,False,1,0.41517857142857145,0.6565484976675023,5.252387981340019,1.0108427567291962,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,7,255,,0.0,0,85,,5.252387981340019,0.0,0.0,0.0,0.0
25,p2etg,replay,False,200000,False,False,2,0.4017857142857143,0.6416272378249828,5.133017902599862,0.8600445119378951,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,261,,0.0,0,110,,5.163902151380505,0.0,0.0,0.0,0.0
26,p2etg,replay,False,200000,False,False,5,0.3794642857142857,0.6307115709236163,5.04569256738893,0.7497278612780125,447,bbh=gemma-2-9b-it|finqa=Fin-R1|korbench=Llama-3.1-8B-Instruct|livecodebench=NVIDIA-Nemotron-Nano-9B-v2|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=Qwen3-8B,7,271,,0.0,0,105,,5.169548767718815,0.0,0.0,0.0,0.0
27,p2etg,replay,False,200000,True,True,0,0.38392857142857145,0.6526827569267616,5.221462055414093,0.971774546358597,447,bbh=NVIDIA-Nemotron-Nano-9B-v2|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=Qwen3-8B|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-Instruct,7,269,180544.0,0.035794183445190156,12,114,180544.0,5.221462055414093,0.03764705882352941,0.04081632653061224,0.047619047619047616,0.07142857142857142
28,p2etg,replay,False,200000,False,False,3,0.4017857142857143,0.6375454842704804,5.100363874163843,0.8187932182679315,447,bbh=DeepSeek-R1-0528-Qwen3-8B|finqa=Fin-R1|korbench=Qwen2.5-Coder-7B-Instruct|livecodebench=NVIDIA-Nemotron-Nano-9B-v2|math500=Qwen3-8B|medqa=Llama-3.1-8B-Instruct|meld=gemma-2-9b-it|mmlupro=Llama-3.1-8B-UltraMedical,7,261,,0.0,0,65,,5.167767948351565,0.0,0.0,0.0,0.0
29,p2etg,replay,False,200000,False,False,4,0.4174107142857143,0.6090665090800435,4.872532072640348,0.5309770742225682,447,bbh=Llama-3.1-8B-UltraMedical|finqa=Fin-R1|korbench=DeepSeek-R1-0528-Qwen3-8B|livecodebench=Qwen3-8B|math500=NVIDIA-Nemotron-Nano-9B-v2|medqa=Llama-3.1-8B-Instruct|meld=Qwen2.5-Coder-7B-Instruct|mmlupro=gemma-2-9b-it,6,255,,0.0,0,77,,5.212879059462677,0.0,0.0,0.0,0.0
