seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete
10,matching_id,replay,False,10000,True,True,0,0.5625,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,20,48,0.750599520383693,269,18,48,2.7284213190639446,1.0,,,,False,590,0.037795173237100244,208,2,True
11,matching_id,replay,False,10000,False,False,1,0.5416666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,20,120,0.15827338129496402,49,19,120,2.7284213190639446,0.0,,,,False,633975,6.292943255510181,228,2,True
12,matching_id,replay,False,10000,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,2,22,408,0.9616306954436451,401,6,408,2.7284213190639446,1.0,,,,False,1295,0.050614216132089496,243,2,True
13,matching_id,replay,False,10000,True,True,0,0.5416666666666666,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,21,408,0.8872901678657075,350,14,408,2.7284213190639446,1.0,,,,False,18341,0.251086464850232,194,2,True
14,matching_id,replay,False,10000,False,False,1,0.5208333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,22,96,0.011990407673860911,5,15,96,2.7284213190639446,0.0,,,,False,1025,0.0461156964302063,225,2,True
15,matching_id,replay,False,10000,False,False,1,0.3958333333333333,0.6380573182267321,2.5522292729069282,0.6792666019768608,417,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,2,27,6960,0.06474820143884892,27,34,6960,2.7284213190639446,0.0,,,,False,551,0.03704844950698316,203,2,True
16,matching_id,replay,False,10000,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,23,264,0.24700239808153476,95,27,264,2.7284213190639446,1.0,,,,False,1005,0.03989946190267801,221,2,True
17,matching_id,replay,False,10000,False,False,1,0.4166666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,1,27,48,0.5755395683453237,113,36,48,2.7284213190639446,0.0,,,,False,1011897,10.119183327071369,206,103683,True
18,matching_id,replay,False,10000,True,True,0,0.4791666666666667,0.6821053297659861,2.7284213190639446,1.0,417,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,1,24,48,0.8321342925659473,136,25,48,2.7284213190639446,1.0,,,,False,290774,2.9366119145415723,230,12963,True
19,matching_id,replay,False,10000,False,False,1,0.5208333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,417,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,2,21,1272,0.002398081534772182,1,45,1272,2.7284213190639446,0.0,,,,False,579,0.02963103447109461,156,2,True
