seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k
11,preflid,bt,True,3528,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,589,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,587,,,,,,
12,preflid,bt,False,10002,True,True,0,0.875,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1076,,,0.0,,,
13,preflid,bt,False,10002,True,True,0,0.8958333333333334,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1137,,,0.0,,,
14,preflid,bt,False,10002,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1226,,,0.0,,,
15,preflid,bt,True,3120,True,True,0,0.8541666666666666,0.6821053297659861,2.7284213190639446,1.0,521,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,519,,,,,,
16,preflid,bt,False,10002,False,False,1,0.8333333333333334,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,750,,,0.0,,,
17,preflid,bt,True,9948,False,False,1,0.8541666666666666,0.6548227210703339,2.6192908842813356,0.801343046187361,1659,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1657,,,,,,
18,preflid,bt,True,4404,True,True,0,0.8333333333333334,0.6821053297659861,2.7284213190639446,1.0,735,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,733,,,,,,
19,preflid,bt,True,1854,True,True,0,0.7916666666666666,0.6821053297659861,2.7284213190639446,1.0,310,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,308,,,,,,
0,preflid,replay,False,10002,True,True,0,0.4166666666666667,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
1,preflid,replay,False,10002,True,True,0,0.5416666666666666,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
2,preflid,replay,False,10002,False,False,1,0.4166666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
3,preflid,replay,False,10002,True,True,0,0.5208333333333334,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
4,preflid,replay,False,10002,True,True,0,0.3958333333333333,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
5,preflid,replay,False,10002,True,True,0,0.5625,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
6,preflid,replay,False,10002,False,False,1,0.4583333333333333,0.6380573182267321,2.552229272906928,0.6792666019768608,1667,finqa=Fin-R1|livecodebench=Qwen2.5-Coder-7B-Instruct|math500=DeepSeek-R1-0528-Qwen3-8B|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
7,preflid,replay,False,10002,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
8,preflid,replay,False,10002,True,True,0,0.4791666666666667,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
9,preflid,replay,False,10002,True,True,0,0.4583333333333333,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
10,preflid,replay,False,10002,False,False,1,0.5,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
11,preflid,replay,False,10002,True,True,0,0.4166666666666667,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
12,preflid,replay,False,10002,False,False,1,0.4166666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
13,preflid,replay,False,10002,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
14,preflid,replay,False,10002,True,True,0,0.5416666666666666,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
15,preflid,replay,False,10002,True,True,0,0.375,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
16,preflid,replay,False,10002,False,False,1,0.5,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
17,preflid,replay,False,10002,False,False,1,0.4583333333333333,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
18,preflid,replay,False,10002,False,False,1,0.4166666666666667,0.6548227210703339,2.6192908842813356,0.801343046187361,1667,finqa=Fin-R1|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Qwen2.5-Coder-7B-Instruct|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
19,preflid,replay,False,10002,True,True,0,0.5,0.6821053297659861,2.7284213190639446,1.0,1667,finqa=Qwen2.5-Coder-7B-Instruct|livecodebench=DeepSeek-R1-0528-Qwen3-8B|math500=Fin-R1|medqa=Llama-3.1-8B-UltraMedical,,,,0.0,0,1666,,,0.0,,,
