seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete
10,p2etg,bt,False,200000,True,True,0,0.84375,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,68,61824.0,0.5570469798657718,231,23,61824.0,5.382632987342154,0.5858823529411765,0.6352040816326531,0.7410714285714286,1.0,,,,,,
11,p2etg,bt,False,200000,True,True,0,0.8415178571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,69,43456.0,0.7740492170022372,327,13,43456.0,5.460637135425042,0.8141176470588235,0.8826530612244898,0.9851190476190476,1.0,,,,,,
12,p2etg,bt,False,200000,True,True,0,0.8415178571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,70,2240.0,0.9149888143176734,332,21,2240.0,5.501612253689841,0.9270588235294116,0.9260204081632653,0.988095238095238,1.0,,,,,,
13,p2etg,bt,False,200000,True,True,0,0.8392857142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,0,72,51072.0,0.7427293064876958,330,13,51072.0,5.382632987342154,0.7811764705882352,0.8469387755102041,0.988095238095238,1.0,,,,,,
14,p2etg,bt,False,200000,True,True,0,0.8504464285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,66,12992.0,0.9149888143176734,355,20,12992.0,5.501612253689841,0.9623529411764706,0.9846938775510204,1.0,1.0,,,,,,
15,p2etg,bt,False,200000,True,True,0,0.828125,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,75,16576.0,0.7136465324384788,251,26,16576.0,5.397612253689841,0.7505882352941177,0.7780612244897959,0.7797619047619048,1.0,,,,,,
16,p2etg,bt,False,200000,True,True,0,0.8348214285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,73,15232.0,0.7651006711409396,318,20,15232.0,5.382632987342154,0.8047058823529412,0.8698979591836735,0.9940476190476192,1.0,,,,,,
17,p2etg,bt,False,200000,True,True,0,0.8392857142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,70,15232.0,0.825503355704698,262,24,15232.0,5.3962646602453095,0.8682352941176471,0.8979591836734694,0.8809523809523809,0.8214285714285714,,,,,,
18,p2etg,bt,False,200000,True,True,0,0.8370535714285714,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,71,17024.0,0.843400447427293,367,32,17024.0,5.5905583952675615,0.8870588235294118,0.9464285714285714,1.0,1.0,,,,,,
19,p2etg,bt,False,200000,True,True,0,0.8482142857142857,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,67,12096.0,0.941834451901566,421,6,12096.0,5.5905583952675615,0.9905882352941175,1.0,1.0,1.0,,,,,,
0,p2etg,replay,False,200000,True,True,0,0.3928571428571428,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,267,102144.0,0.3870246085011186,98,47,102144.0,5.382632987342154,0.4070588235294117,0.4413265306122449,0.5148809523809523,0.7723214285714286,,,,,,
1,p2etg,replay,False,200000,True,True,0,0.3839285714285714,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,6,270,142464.0,0.29082774049217,130,69,142464.0,5.559847001398272,0.3058823529411765,0.3316326530612244,0.3869047619047619,0.5803571428571429,,,,,,
2,p2etg,replay,False,200000,False,False,3,0.3549107142857143,0.6598291234177692,5.278632987342154,0.8691870813100934,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=Intern-S1-mini|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,6,283,,0.0,0,73,,5.29002429168998,0.0,0.0,0.0,0.0,,,,,,
3,p2etg,replay,False,200000,False,False,2,0.3861607142857143,0.6612530364612474,5.29002429168998,0.8835152521699405,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,270,,0.0,0,79,,5.497949699615387,0.0,0.0,0.0,0.0,,,,,,
4,p2etg,replay,False,200000,False,False,1,0.3571428571428571,0.6600424065399876,5.280339252319901,0.8713332495966071,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,5,283,18816.0,0.203579418344519,22,84,18816.0,5.397238305746099,0.2141176470588235,0.2142857142857142,0.2470238095238095,0.3080357142857143,,,,,,
5,p2etg,replay,False,200000,False,False,2,0.390625,0.6446113171965304,5.156890537572243,0.7160574160902728,447,emorynlp=Qwen3-8B|finqa=glm-4-9b-chat|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,6,267,,0.0,0,56,,5.386818580543764,0.0,0.0,0.0,0.0,,,,,,
6,p2etg,replay,False,200000,True,True,0,0.3348214285714285,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,293,73472.0,0.5302013422818792,172,66,73472.0,5.429925741555753,0.5576470588235294,0.6045918367346939,0.7053571428571429,0.90625,,,,,,
7,p2etg,replay,False,200000,False,False,1,0.3482142857142857,0.6689901991841082,5.3519215934728654,0.9613707012588756,447,emorynlp=glm-4-9b-chat|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,6,286,43456.0,0.1655480984340044,16,75,43456.0,5.382632987342154,0.1741176470588235,0.1887755102040816,0.2023809523809523,0.2098214285714285,,,,,,
8,p2etg,replay,False,200000,False,False,1,0.390625,0.6600424065399876,5.280339252319901,0.8713332495966071,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,5,268,,0.0,0,104,,5.455847001398273,0.0,0.0,0.0,0.0,,,,,,
9,p2etg,replay,False,200000,False,False,3,0.3638392857142857,0.6598291234177692,5.278632987342154,0.8691870813100934,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=GLM-Z1-9B-0414|math500=Intern-S1-mini|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,280,34944.0,0.16331096196868,22,82,34944.0,5.476581449254002,0.1717647058823529,0.1862244897959183,0.1904761904761904,0.0535714285714285,,,,,,
10,p2etg,replay,False,200000,False,False,1,0.390625,0.658411971757379,5.267295774059032,0.8549269470853321,447,emorynlp=gemma-2-9b-it|finqa=DeepSeek-R1-0528-Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,6,267,42112.0,0.4966442953020134,143,63,42112.0,5.488264660245308,0.5223529411764706,0.5663265306122449,0.6517857142857143,0.71875,,,,,,
11,p2etg,replay,False,200000,False,False,1,0.3995535714285714,0.6802622604561694,5.4420980836493555,1.0747961808473214,447,emorynlp=Fin-R1|finqa=Qwen3-8B|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,5,264,,0.0,0,51,,5.501612253689841,0.0,0.0,0.0,0.0,,,,,,
12,p2etg,replay,False,200000,False,False,1,0.3772321428571428,0.6600424065399876,5.280339252319901,0.8713332495966071,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,6,273,8064.0,0.0044742729306487,2,86,8064.0,5.4420980836493555,0.0,0.0,0.0,0.0,,,,,,
13,p2etg,replay,False,200000,False,False,4,0.3839285714285714,0.6444052103742909,5.155241682994327,0.7139834595534225,447,emorynlp=GLM-Z1-9B-0414|finqa=gemma-2-9b-it|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,4,272,,0.0,0,65,,5.5905583952675615,0.0,0.0,0.0,0.0,,,,,,
14,p2etg,replay,False,200000,False,False,3,0.3705357142857143,0.6845726811567503,5.476581449254002,1.1181699279722732,447,emorynlp=gemma-2-9b-it|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=Qwen3-8B,6,276,32704.0,0.16331096196868,22,93,32704.0,5.476581449254002,0.1717647058823529,0.1862244897959183,0.1398809523809523,0.0357142857142857,,,,,,
15,p2etg,replay,False,200000,True,True,0,0.3794642857142857,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,273,145152.0,0.046979865771812,16,66,145152.0,5.5905583952675615,0.0494117647058823,0.0535714285714285,0.0625,0.09375,,,,,,
16,p2etg,replay,False,200000,False,False,3,0.3549107142857143,0.6845726811567503,5.476581449254002,1.1181699279722732,447,emorynlp=gemma-2-9b-it|finqa=Fin-R1|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=Qwen3-8B,6,283,145152.0,0.0782997762863534,16,97,145152.0,5.476581449254002,0.0823529411764705,0.0892857142857142,0.1041666666666666,0.15625,,,,,,
17,p2etg,replay,False,200000,False,False,1,0.3883928571428571,0.6689901991841082,5.3519215934728654,0.9613707012588756,447,emorynlp=glm-4-9b-chat|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,5,269,170688.0,0.0156599552572706,3,98,170688.0,5.4372383057460985,0.0164705882352941,0.0178571428571428,0.0208333333333333,0.03125,,,,,,
18,p2etg,replay,False,200000,False,False,3,0.3705357142857143,0.6574141122275864,5.259312897820691,0.8448859534288162,447,emorynlp=glm-4-9b-chat|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,5,277,,0.0,0,101,,5.559847001398272,0.0,0.0,0.0,0.0,,,,,,
19,p2etg,replay,False,200000,False,False,1,0.3660714285714285,0.6689901991841082,5.3519215934728654,0.9613707012588756,447,emorynlp=glm-4-9b-chat|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,6,278,103936.0,0.2214765100671141,98,50,103936.0,5.382632987342154,0.2329411764705882,0.2525510204081632,0.2946428571428571,0.4419642857142857,,,,,,
0,matching_id,bt,False,200000,True,True,0,0.8415178571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,69,5824.0,0.7762863534675615,330,22,5824.0,5.424264660245308,0.8047058823529412,0.8571428571428571,0.9821428571428572,1.0,False,29517.0,5.906064632348716,416.0,2.0,True
1,matching_id,bt,False,200000,True,True,0,0.8236607142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,78,3136.0,0.9865771812080536,441,5,3136.0,5.501612253689841,1.0,1.0,1.0,1.0,False,28541.0,4.442169834394008,419.0,2.0,True
2,matching_id,bt,False,200000,True,True,0,0.8258928571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,76,6720.0,0.9284116331096196,374,14,6720.0,5.382632987342154,0.9623529411764706,0.9923469387755102,1.0,1.0,False,27987.0,5.587910785339773,415.0,2.0,True
3,matching_id,bt,False,200000,True,True,0,0.8258928571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,76,5824.0,0.9731543624161074,435,7,5824.0,5.382632987342154,1.0,1.0,1.0,1.0,False,26544.0,6.182292839046568,421.0,2.0,True
4,matching_id,bt,False,200000,False,False,1,0.8303571428571429,0.6600424065399876,5.280339252319901,0.8713332495966071,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=glm-4-9b-chat,1,75,,0.0,0,11,,5.559847001398272,0.0,0.0,0.0,0.0,False,27911.0,6.073559422511607,419.0,2.0,True
5,matching_id,bt,False,200000,True,True,0,0.8102678571428571,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,83,6720.0,0.6778523489932886,241,18,6720.0,5.501612253689841,0.6988235294117647,0.6811224489795918,0.7857142857142857,1.0,False,22947.0,5.594604703132063,418.0,2.0,True
6,matching_id,bt,False,200000,True,True,0,0.8348214285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,72,9408.0,0.7762863534675615,301,19,9408.0,5.4420980836493555,0.8117647058823529,0.8673469387755102,0.9196428571428572,1.0,False,28353.0,4.807298510335386,416.0,2.0,True
7,matching_id,bt,False,200000,True,True,0,0.8348214285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,73,6272.0,0.9686800894854586,429,7,6272.0,5.382632987342154,1.0,1.0,1.0,1.0,False,309395.0,12.96851870790124,404.0,2.0,True
8,matching_id,bt,False,200000,True,True,0,0.8214285714285714,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,78,448.0,0.8187919463087249,321,16,448.0,5.409003558037667,0.8588235294117647,0.9056122448979592,0.9821428571428572,1.0,False,1045131.0,32.61506068427116,412.0,2.0,True
9,matching_id,bt,False,200000,True,True,0,0.8370535714285714,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,1,72,7616.0,0.9507829977628636,412,13,7616.0,5.382632987342154,0.9858823529411764,1.0,1.0,1.0,False,29061.0,4.382966758683324,389.0,2.0,True
10,matching_id,bt,False,200000,True,True,0,0.8191964285714286,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,2,79,4480.0,0.8299776286353467,366,12,4480.0,5.382632987342154,0.8682352941176471,0.9413265306122448,1.0,1.0,False,234429.0,11.39581949589774,409.0,2.0,True
