seed,algorithm,feedback_mode,stopped,T_stop,exact_oracle_match,stable_train,blocking_pairs_train,resolved_fraction_at_stop,test_mean_score,test_welfare,normalized_test_welfare,n_checks,final_matching,unresolved_critical_final,unresolved_noncritical_final,T_first_oracle_hit,oracle_occupancy,longest_oracle_streak,num_matching_changes,T_first_train_stable,best_test_welfare,oracle_occupancy_after_10k,oracle_occupancy_after_25k,oracle_occupancy_after_50k,oracle_occupancy_after_100k,false_certification,certify_profiles_total,certify_seconds_total,n_certifications,last_certify_profiles_checked,last_certify_search_complete
10,matching_id,replay,False,200000,True,True,0,0.38169642857142855,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,6,271,25536.0,0.6017897091722595,217,45,25536.0,5.382632987342154,0.6329411764705882,0.6862244897959183,0.6875,0.9910714285714286,False,1494571,126.30608829762787,433,2,True
11,matching_id,replay,False,200000,True,True,0,0.3705357142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,6,276,66304.0,0.319910514541387,60,67,66304.0,5.501612253689841,0.33647058823529413,0.3647959183673469,0.4255952380952381,0.4642857142857143,False,30938,62.43262887140736,443,2,True
12,matching_id,replay,False,200000,False,False,1,0.36830357142857145,0.6689901991841082,5.3519215934728654,0.9613707012588757,447,emorynlp=glm-4-9b-chat|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=gemma-2-9b-it,5,278,83776.0,0.22818791946308725,77,80,83776.0,5.457553266376019,0.24,0.2602040816326531,0.30357142857142855,0.39732142857142855,False,2486048,158.74994532298297,438,2,True
13,matching_id,replay,False,200000,False,False,2,0.38839285714285715,0.6562034823063265,5.249627858450612,0.8327039508554829,447,emorynlp=glm-4-9b-chat|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=gemma-2-9b-it,6,268,,0.0,0,80,,5.476581449254002,0.0,0.0,0.0,0.0,False,612418,84.73256474360824,444,2,True
14,matching_id,replay,False,200000,True,True,0,0.3861607142857143,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,270,66752.0,0.5771812080536913,217,64,66752.0,5.5905583952675615,0.6070588235294118,0.6581632653061225,0.7678571428571429,0.9776785714285714,False,31961,74.22953513637185,437,2,True
15,matching_id,replay,False,200000,True,True,0,0.37723214285714285,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,274,12544.0,0.7472035794183445,144,69,12544.0,5.5905583952675615,0.7858823529411765,0.8469387755102041,0.8839285714285714,0.96875,False,245118,73.97261361731216,441,2,True
16,matching_id,replay,False,200000,True,True,0,0.37276785714285715,0.6728291234177692,5.382632987342154,1.0,447,emorynlp=gemma-2-9b-it|finqa=Qwen3-8B|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=GLM-Z1-9B-0414|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,276,59136.0,0.5100671140939598,224,64,59136.0,5.476581449254002,0.5364705882352941,0.5816326530612245,0.6785714285714286,1.0,False,51889,63.17937071295455,443,2,True
17,matching_id,replay,False,200000,False,False,3,0.36607142857142855,0.6674755435783879,5.339804348627103,0.9461294304439297,447,emorynlp=Fin-R1|finqa=GLM-Z1-9B-0414|humaneval=glm-4-9b-chat|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Qwen2.5-Coder-7B-Instruct|medqa=Qwen3-8B|meld=gemma-2-9b-it,5,279,,0.0,0,57,,5.559847001398272,0.0,0.0,0.0,0.0,False,32066,68.06819204799831,439,2,True
18,matching_id,replay,False,200000,False,False,2,0.37723214285714285,0.6562034823063265,5.249627858450612,0.8327039508554829,447,emorynlp=glm-4-9b-chat|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=DeepSeek-R1-0528-Qwen3-8B|mbpp=Fin-R1|medqa=Qwen3-8B|meld=gemma-2-9b-it,5,274,,0.0,0,86,,5.486558395267561,0.0,0.0,0.0,0.0,False,7898621,291.6688099624589,438,2,True
19,matching_id,replay,False,200000,False,False,2,0.36830357142857145,0.6612530364612474,5.29002429168998,0.8835152521699405,447,emorynlp=gemma-2-9b-it|finqa=GLM-Z1-9B-0414|humaneval=Qwen2.5-Coder-7B-Instruct|korbench=Intern-S1-mini|math500=Qwen3-8B|mbpp=Fin-R1|medqa=DeepSeek-R1-0528-Qwen3-8B|meld=glm-4-9b-chat,5,278,,0.0,0,58,,5.409003558037667,0.0,0.0,0.0,0.0,False,71852,61.82889650994912,438,2,True
